crop_type,initial_condition,avg_temp,humidity_avg,storage_hours,violation_duration,base_price,quality_score,final_price
Banana,Raw,40.4884,57.1842,60.9904,164.01,78.3775,61.7079,48.3651
Orange,Semi-Ripe,23.0602,92.1375,166.309,266.1659,94.4075,66.5662,62.8435
Orange,Ripe,-4.2528,61.8446,220.7601,193.5095,28.8566,42.7636,12.3401
Strawberry,Semi-Ripe,4.608,44.949,105.0634,43.0832,44.5239,32.6063,14.5176
Apple,Raw,33.2674,37.0723,202.6781,95.4657,19.5829,35.2067,6.8945
Banana,Semi-Ripe,-3.7235,77.4537,108.99,202.5846,39.2101,71.272,27.9458
Orange,Semi-Ripe,1.9909,88.2566,78.2493,34.5428,80.6242,92.3632,74.4671
Mango,Raw,39.67,39.2091,122.2398,71.844,64.2151,46.2491,29.6989
Mango,Semi-Ripe,32.7119,31.6029,16.3734,125.3801,94.9272,36.4252,34.5774
Banana,Ripe,32.7108,95.9115,152.5056,255.3319,89.3276,56.5055,50.4749
Strawberry,Raw,18.9117,60.1466,239.365,0.6909,41.8629,41.1048,17.2077
Mango,Semi-Ripe,-0.0613,67.3154,98.3174,47.5477,73.6026,70.0694,51.5729
Orange,Ripe,1.1132,76.8836,19.0676,4.6813,48.6631,79.6878,38.7786
Strawberry,Raw,32.4039,66.9519,148.3684,178.0385,44.3103,33.1346,14.682
Banana,Semi-Ripe,31.6227,48.13,137.4706,240.7762,43.8682,50.557,22.1785
Apple,Semi-Ripe,42.3665,69.4395,89.956,43.9496,39.9616,42.0675,16.8108
Grape,Semi-Ripe,2.8848,88.6426,201.7567,146.3439,76.2289,85.2564,64.9901
Strawberry,Semi-Ripe,0.7839,12.5212,113.8926,205.4074,98.3083,0,0
Orange,Ripe,6.0863,62.2882,159.3058,10.8716,23.0042,66.9748,15.407
Mango,Semi-Ripe,25.6751,77.9341,116.6439,184.1146,79.8092,71.6233,57.162
Apple,Raw,2.0867,37.776,117.5165,153.4784,99.4087,51.2933,50.99
Orange,Raw,7.8471,25.7381,21.0242,280.5194,93.5669,43.8272,41.0077
Mango,Semi-Ripe,25.2267,47.779,179.8325,98.1006,88.2925,52.3613,46.2311
Mango,Ripe,38.6165,74.1291,57.0956,167.3972,34.3294,39.1054,13.4246
Mango,Ripe,16.8311,78.0281,216.8136,270.8578,96.2349,69.4232,66.8094
Apple,Ripe,-2.7081,67.2715,33.4011,106.1945,44.6203,65.4879,29.2209
Orange,Raw,42.4052,11.8369,13.7566,195.5808,12.2972,0,0
Grape,Ripe,33.9522,19.7488,58.0353,182.5748,45.3259,0,0
Strawberry,Raw,27.2188,71.5386,4.7236,130.128,21.5984,47.8107,10.3264
Grape,Ripe,31.0957,16.151,63.5143,180.3037,10.9182,0,0
Orange,Ripe,31.664,14.0137,216.7886,116.5414,14.0277,0,0
Banana,Semi-Ripe,-3.5148,93.2172,45.6278,67.3573,88.2512,82.1071,72.4604
Orange,Ripe,38.7025,44.0411,23.0345,55.0214,71.5286,0,0
Apple,Raw,-1.979,81.939,164.0542,224.0471,99.533,81.6018,81.2208
Grape,Ripe,33.2675,82.2811,222.4252,193.6483,56.0382,0,0
Grape,Semi-Ripe,22.8281,91.7622,138.4218,43.6068,64.7123,63.6541,41.1921
Strawberry,Ripe,26.3249,10.5669,17.6104,289.4133,63.0866,0,0
Orange,Semi-Ripe,40.8008,57.7218,67.1864,17.5064,29.4131,29.5655,8.6961
Banana,Raw,-2.8081,21.0091,91.968,39.3641,64.0679,49.1009,31.4579
Grape,Raw,27.2108,78.901,205.9087,160.498,48.5418,60.1848,29.2148
Orange,Ripe,34.4784,20.14,195.4245,237.757,83.8956,0,0
Mango,Ripe,2.5157,38.782,167.2766,202.5426,67.2901,37.889,25.4955
Orange,Raw,20.3614,12.5152,219.4741,220.0423,64.2322,11.1097,7.136
Orange,Ripe,22.965,21.704,23.0458,245.6681,98.9415,0,0
Mango,Raw,6.9616,37.2898,4.1921,59.6186,63.2756,58.5558,37.0516
Grape,Raw,18.5677,50.2418,176.3617,264.3315,21.0527,35.5364,7.4814
Mango,Raw,7.4686,99.3376,169.7089,58.8075,45.2359,87.7251,39.6832
Apple,Raw,41.0984,94.1744,63.8325,208.8324,87.1765,67.4982,58.8425
Strawberry,Ripe,43.3225,47.7284,124.3437,237.012,97.7004,0,0
Orange,Raw,28.2452,15.2648,7.7605,10.4279,56.9184,16.9983,9.6752
Orange,Semi-Ripe,33.1581,93.9601,198.9437,179.651,75.9137,55.6957,42.2807
Banana,Ripe,36.1483,56.9834,52.7467,215.0157,50.7021,39.0557,19.8021
Orange,Ripe,34.1984,61.967,99.7032,41.8458,41.4401,12.1926,5.0526
Mango,Raw,-2.2594,59.3471,2.3581,44.5406,15.8071,69.4854,10.9836
Grape,Ripe,12.7126,78.6659,133.9463,181.3781,47.1014,47.9049,22.5639
Orange,Ripe,9.1286,72.0941,202.128,250.6882,53.0527,61.0746,32.4018
Mango,Semi-Ripe,39.444,53.9773,128.0414,96.2584,68.8094,44.892,30.8899
Apple,Ripe,40.9806,92.5756,140.9134,31.1372,39.2824,25.9311,10.1864
Orange,Semi-Ripe,15.6963,99.8579,93.531,53.2968,66.1657,75.7054,50.091
Orange,Ripe,30.5723,10.6856,92.124,13.9377,52.1248,0,0
Grape,Semi-Ripe,26.2943,36.8667,202.3191,86.7241,11.5667,4.8221,0.5578
Strawberry,Ripe,3.9459,81.4388,73.7056,254.7696,35.0746,71.8494,25.2009
Apple,Semi-Ripe,3.6467,60.2141,92.1367,257.1042,54.9071,66.2622,36.3826
Strawberry,Semi-Ripe,6.3755,15.1923,40.6359,174.3603,99.8219,0,0
Orange,Semi-Ripe,0.0544,32.3356,203.3356,154.6474,29.8172,33.5491,10.0034
Strawberry,Raw,-4.3307,83.8438,142.7007,224.9569,43.4153,76.8876,33.381
Orange,Raw,7.0635,21.0953,158.4526,80.5612,56.2596,32.4641,18.2641
Grape,Raw,-1.6858,28.4198,18.4233,265.732,29.3521,28.8934,8.4808
Grape,Raw,21.6737,30.5759,234.476,40.8204,73.0002,19.3976,14.1603
Orange,Raw,21.5472,29.6507,25.6383,296.3912,78.4382,25.5907,20.0729
Orange,Raw,8.28,92.1472,172.2204,33.8711,93.2149,92.9922,86.6825
Banana,Ripe,12.9314,79.9809,68.7338,84.142,89.0429,89.6059,79.7877
Banana,Ripe,18.9627,59.565,118.5759,281.5023,27.4425,61.6721,16.9244
Grape,Raw,43.1518,79.6463,106.3109,250.6414,66.3782,47.0867,31.2553
Banana,Semi-Ripe,14.0221,53.2645,64.4259,272.8184,94.065,67.9257,63.8943
Apple,Raw,16.0802,27.2491,194.9145,62.9486,95.549,38.7136,36.9904
Banana,Semi-Ripe,2.2205,24.0273,132.935,146.951,72.3598,45.2573,32.7481
Mango,Semi-Ripe,7.1685,83.1175,183.1293,141.9069,57.9624,83.2804,48.2713
Orange,Ripe,-3.2,21.06,120.8509,34.5626,46.5214,16.4271,7.6421
Banana,Ripe,20.2581,22.2667,184.9458,258.659,44.642,36.414,16.2559
Strawberry,Semi-Ripe,26.3355,87.8664,192.2188,205.663,26.994,45.9686,12.4088
Banana,Raw,2.5533,32.1161,164.0544,131.5217,16.9031,54.9971,9.2962
Strawberry,Semi-Ripe,37.0622,53.8983,229.6756,80.4205,52.0658,0,0
Mango,Ripe,28.3269,35.0639,88.4277,0.7641,39.9543,32.5255,12.9953
Banana,Ripe,27.7525,24.0948,113.7556,170.3677,44.8848,31.1902,13.9997
Apple,Raw,27.9476,51.0901,81.7459,77.3836,91.0111,51.3645,46.7474
Apple,Semi-Ripe,30.7643,36.0989,17.1688,185.5148,58.9352,24.206,14.2659
Mango,Raw,-1.5235,66.7696,139.8181,70.1269,37.4642,73.0739,27.3765
Mango,Ripe,42.9394,55.9556,9.6489,198.5665,24.4711,19.8122,4.8483
Banana,Ripe,2.5268,94.5237,198.2154,246.3971,29.8137,69.7381,20.7915
Apple,Ripe,20.0065,19.0289,86.1966,72.2656,22.777,9.4852,2.1604
Orange,Raw,31.1881,30.1686,81.6956,220.2928,52.5739,21.3602,11.2299
Orange,Semi-Ripe,29.3111,65.0538,140.4168,206.6759,40.5871,41.5167,16.8504
Grape,Semi-Ripe,28.3384,13.4222,53.5411,145.1202,67.1178,0,0
Mango,Raw,-1.5142,66.2626,27.266,293.1236,80.7652,67.0471,54.1507
Strawberry,Raw,26.0762,22.4067,92.2024,120.6601,20.8064,0,0
Orange,Ripe,15.2429,79.3136,188.4022,211.339,38.4039,57.1293,21.9399
Grape,Ripe,39.6575,41.7154,222.3446,265.1863,25.4316,0,0
Apple,Semi-Ripe,19.5183,86.1948,69.6891,247.9559,28.8584,72.6051,20.9527
Strawberry,Ripe,41.8352,63.2875,52.5808,165.0456,73.8043,0,0
Strawberry,Semi-Ripe,3.074,25.1525,122.4052,255.5822,97.6746,2.3955,2.3398
Orange,Raw,2.2556,59.6331,19.2683,36.4602,62.0658,69.5528,43.1685
Apple,Raw,-2.0378,14.772,43.5308,276.7441,71.9307,27.4573,19.7502
Orange,Ripe,32.7235,17.2173,132.3878,248.1692,23.0972,0,0
Apple,Raw,24.4689,44.3218,228.1593,7.5201,42.548,48.669,20.7077
Strawberry,Raw,16.289,78.3332,44.0954,256.718,55.9968,62.7086,35.1148
Strawberry,Semi-Ripe,8.9873,43.0009,51.8489,234.3167,20.6671,19.0329,3.9336
Apple,Ripe,39.3371,60.7931,162.8772,18.0335,90.2221,7.2747,6.5634
Banana,Raw,34.6867,35.0646,216.6998,117.8612,66.5014,51.3597,34.1549
Orange,Raw,-1.812,90.5797,11.8612,63.1658,69.5005,92.9569,64.6055
Grape,Ripe,21.4343,12.4582,119.1369,224.4014,32.1078,0,0
Mango,Raw,26.2823,28.9422,235.5152,77.6972,87.4604,45.0965,39.4416
Orange,Raw,26.0386,77.0442,127.9282,288.7255,22.5314,64.3854,14.5069
Banana,Raw,-0.0556,40.4841,49.705,125.2879,86.1766,59.8675,51.5918
Mango,Ripe,1.7232,68.0519,11.7872,56.5096,43.7855,65.9531,28.8779
Banana,Semi-Ripe,29.0358,65.4062,164.1723,181.9612,25.3643,64.3294,16.3167
Strawberry,Ripe,18.2519,91.5147,109.0567,52.637,81.3725,44.0627,35.8549
Grape,Raw,14.9868,73.6169,219.6282,273.1061,27.2896,60.8789,16.6136
Strawberry,Ripe,12.2971,26.1981,168.1347,147.6194,37.0677,0,0
Grape,Raw,-4.1555,55.8205,154.8616,214.0057,78.1491,54.1458,42.3145
Mango,Semi-Ripe,31.5525,60.7842,159.386,168.2623,54.9298,54.0348,29.6812
Apple,Raw,22.6484,83.2004,102.2896,201.4903,43.8857,76.3037,33.4864
Strawberry,Raw,3.0987,75.8635,144.9185,299.5515,22.6836,69.2626,15.7113
Apple,Raw,27.7174,78.6693,238.1271,219.0221,87.3304,67.753,59.169
Mango,Raw,21.3645,80.7733,200.4478,47.4468,97.5185,85.257,83.1414
Orange,Raw,10.5185,98.9084,149.7606,148.9923,73.7128,82.2231,60.609
Orange,Raw,5.6862,47.5918,179.7701,94.1116,61.4122,56.5789,34.7464
Strawberry,Semi-Ripe,9.0704,41.005,150.9532,183.7426,49.5381,14.651,7.2578
Grape,Ripe,22.2253,27.704,215.7097,219.0004,37.4773,0,0
Orange,Semi-Ripe,30.2212,69.5934,51.2615,50.3356,53.4576,51.2529,27.3986
Mango,Semi-Ripe,10.472,72.3314,66.5298,267.9864,67.1263,77.0196,51.7005
Grape,Raw,8.5096,25.3273,7.8351,37.5558,30.4197,27.4613,8.3536
Mango,Semi-Ripe,10.5368,78.8281,202.5323,73.0548,33.3699,85.0256,28.3729
Grape,Raw,3.0639,49.8628,75.7593,79.656,82.2029,67.1801,55.224
Orange,Raw,16.1389,22.1652,115.7928,76.7939,19.603,28.0195,5.4926
Banana,Semi-Ripe,-3.9051,17.9574,1.4823,73.4606,82.7195,41.0228,33.9339
Banana,Ripe,-1.6883,11.0312,167.9525,273.2156,13.0168,18.9716,2.4695
Strawberry,Raw,12.0666,93.36,76.2504,123.7554,78.8717,81.0355,63.9141
Strawberry,Semi-Ripe,41.2591,21.3669,74.6004,95.3383,59.3197,0,0
Strawberry,Raw,38.8204,73.4626,84.9358,165.3535,68.7028,36.8342,25.3061
Banana,Semi-Ripe,3.1204,66.0616,167.0067,48.4083,37.0822,73.6089,27.2958
Orange,Ripe,31.9779,95.4816,64.3169,183.9222,83.9941,33.8687,28.4477
Strawberry,Semi-Ripe,12.5086,53.5242,163.9531,93.5144,29.5153,27.7157,8.1804
Banana,Ripe,5.0554,50.695,87.1005,40.848,17.0722,61.5215,10.503
Mango,Ripe,43.7133,78.5233,181.0476,104.2591,41.65,32.2488,13.4316
Banana,Semi-Ripe,7.6192,42.5534,5.0997,80.9984,75.0415,64.7159,48.5638
Grape,Raw,8.5954,41.6801,218.9297,143.8589,33.2629,37.8138,12.578
Strawberry,Ripe,-1.1713,42.7539,123.9685,255.1516,17.6652,15.4449,2.7284
Apple,Raw,-1.6711,27.7144,126.3389,230.5243,43.7154,38.5897,16.8697
Strawberry,Ripe,0.9166,46.5735,109.5344,287.1417,38.0617,26.203,9.9733
Banana,Ripe,10.3953,37.7151,227.9346,206.1379,47.0518,52.859,24.8711
Banana,Raw,30.3213,32.3447,42.582,90.9094,67.2897,54.0247,36.3531
Orange,Ripe,35.1101,21.6295,234.3186,209.1418,80.972,0,0
Apple,Ripe,0.5918,65.9714,183.0489,81.3211,83.4711,66.3451,55.379
Orange,Raw,42.1305,55.3329,125.1901,7.7328,19.2147,42.6844,8.2017
Mango,Semi-Ripe,38.9691,15.6481,30.9672,3.463,30.6345,23.0201,7.0521
Banana,Ripe,35.0583,23.7137,170.1233,92.4683,20.2772,21.335,4.3261
Grape,Raw,10.3457,22.357,219.1341,167.9722,62.5447,16.3995,10.257
Apple,Raw,2.1118,73.5149,146.6761,272.2806,14.2917,76.0438,10.868
Banana,Raw,38.4136,67.6678,64.7206,203.4263,71.0052,67.7816,48.1285
Strawberry,Raw,8.426,87.1203,35.8792,109.6817,24.7414,86.2229,21.3327
Banana,Semi-Ripe,0.8536,24.2675,138.2644,295.2859,64.7557,39.7725,25.755
Apple,Ripe,28.541,69.6615,67.881,281.3638,42.9741,28.9423,12.4377
Strawberry,Semi-Ripe,9.8369,38.4016,181.6073,107.5743,71.589,11.3443,8.1213
Banana,Ripe,30.0837,24.6445,153.2481,259.1065,75.7685,24.4898,18.5556
Banana,Ripe,36.8923,42.8538,60.0797,181.8456,17.3229,30.314,5.2513
Apple,Semi-Ripe,15.9276,34.6099,59.3503,14.4136,99.2107,42.141,41.8083
Banana,Raw,32.4773,80.8337,88.5954,190.7248,16.5018,78.7206,12.9903
Apple,Ripe,44.0987,58.7156,156.9912,86.0087,12.8652,0,0
Grape,Ripe,-4.1899,50.1882,170.8776,7.6677,25.3975,43.0453,10.9324
Strawberry,Raw,37.4688,12.5274,63.2698,56.0165,72.8506,0,0
Grape,Semi-Ripe,14.6021,86.2969,234.7677,5.3616,11.1378,71.0493,7.9133
Orange,Semi-Ripe,28.2453,18.5953,202.6049,105.2582,54.3106,2.5509,1.3854
Mango,Raw,3.8178,83.0446,229.5788,58.7742,60.8237,86.8834,52.8458
Grape,Raw,27.2795,67.9738,95.6668,40.1715,85.9567,54.2469,46.6289
Strawberry,Semi-Ripe,41.0961,86.1588,169.0117,135.617,38.1996,22.9758,8.7767
Orange,Ripe,11.3036,78.6149,32.642,143.4777,12.1461,71.8189,8.7232
Mango,Ripe,14.6338,30.0651,196.3433,137.7951,20.8191,43.9903,9.1584
Banana,Semi-Ripe,14.1349,37.1417,89.6346,197.8606,91.6328,60.0071,54.9862
Strawberry,Raw,16.2325,38.4691,219.433,125.635,98.2538,12.0666,11.8559
Strawberry,Ripe,5.3229,44.954,3.3319,182.127,71.5845,26.2358,18.7808
Mango,Semi-Ripe,38.1046,59.3017,113.4368,133.7314,90.3373,48.9633,44.2321
Mango,Ripe,31.8817,58.8897,206.0764,183.8662,99.8791,34.5635,34.5217
Orange,Raw,23.0339,16.8834,18.7456,86.8936,42.0874,19.4797,8.1985
Apple,Semi-Ripe,10.4878,49.6265,163.2398,98.4734,96.1722,54.9943,52.8892
Banana,Raw,41.1539,27.1233,201.9668,236.2071,83.2814,40.0582,33.361
Apple,Ripe,25.9064,69.1602,80.4883,11.3123,69.746,40.9817,28.5831
Grape,Ripe,9.4203,57.3377,181.7003,283.0484,35.7155,29.244,10.4446
Banana,Raw,31.1121,36.7862,31.8689,238.8386,30.3678,51.9578,15.7784
Mango,Semi-Ripe,19.1208,41.4453,72.9407,171.1085,10.3416,53.1568,5.4972
Strawberry,Semi-Ripe,39.5261,30.1066,166.5796,43.9541,19.9185,0,0
Apple,Raw,6.974,49.1292,73.8381,9.5606,97.3375,76.3031,74.2716
Grape,Ripe,4.0672,66.6099,149.3189,116.1782,40.5986,57.3957,23.3018
Grape,Ripe,17.568,84.8274,107.4015,213.5698,91.3243,42.8432,39.1262
Mango,Semi-Ripe,6.1592,19.1466,199.1724,220.0068,27.0768,34.9605,9.4662
Mango,Ripe,12.4865,54.5492,189.6116,118.5048,92.2642,65.3804,60.3227
Mango,Semi-Ripe,34.4852,40.5322,36.5783,60.4861,53.1055,42.6629,22.6563
Grape,Raw,5.2077,29.3519,202.7173,172.2016,22.0882,27.4885,6.0717
Banana,Ripe,-3.9,31.1887,8.5332,284.6533,66.3961,31.6192,20.9939
Orange,Raw,8.9732,17.0299,33.7598,92.9043,78.3516,39.6969,31.1031
Grape,Ripe,27.8372,65.8557,206.0181,38.762,44.9047,0.9835,0.4416
Apple,Ripe,27.7325,63.01,20.6314,272.447,87.5071,26.8559,23.5008
Mango,Raw,38.3921,28.5486,62.2569,227.8086,71.7817,35.3377,25.366
Banana,Semi-Ripe,28.9625,50.7486,129.9631,225.5286,17.5204,54.834,9.6071
Strawberry,Raw,3.5624,39.5281,231.8941,103.9138,51.5571,26.059,13.4352
Orange,Raw,34.9704,11.3619,100.653,177.6911,92.5322,3.0073,2.7828
Orange,Ripe,-4.4654,64.6332,23.3154,230.0247,41.0583,50.707,20.8195
Strawberry,Semi-Ripe,43.3854,38.7719,104.2171,132.9858,96.4202,0,0
Grape,Ripe,16.5014,69.9007,110.6625,1.089,46.9917,36.6511,17.223
Mango,Raw,41.3169,85.4112,110.4423,52.4813,71.9882,78.3883,56.4303
Strawberry,Ripe,38.0955,66.2591,12.5681,90.9794,81.3031,0,0
Strawberry,Ripe,37.0508,56.9061,14.4569,105.1185,50.2136,0,0
Banana,Ripe,0.2003,42.6758,6.0637,49.8087,63.6268,51.5245,32.7834
Strawberry,Semi-Ripe,-0.3974,15.9739,200.6661,188.1935,98.1968,0,0
Grape,Semi-Ripe,36.9762,98.4604,186.673,152.2969,35.0562,34.0481,11.936
Mango,Semi-Ripe,0.4668,19.211,208.4914,26.2346,47.2736,35.528,16.7953
Apple,Raw,41.1577,38.4587,199.1172,268.6488,21.1201,26.4217,5.5803
Apple,Semi-Ripe,28.0074,87.0332,218.4506,74.4665,28.9079,67.0161,19.3729
Strawberry,Raw,39.1214,91.0454,112.1075,170.6349,14.0164,56.0917,7.8621
Strawberry,Ripe,13.1104,16.9157,138.5315,66.0607,16.3619,0,0
Apple,Semi-Ripe,30.4913,77.068,114.5934,78.4094,15.8179,58.519,9.2565
Apple,Semi-Ripe,42.5013,71.4481,150.9492,213.8416,59.473,37.223,22.1376
Grape,Semi-Ripe,8.0961,93.9432,94.786,173.6177,58.831,77.8589,45.8051
Strawberry,Ripe,13.0622,61.8476,29.6933,82.859,72.6306,27.5367,20.0001
Banana,Semi-Ripe,40.1253,51.1935,229.3755,288.6951,11.5297,42.685,4.9215
Banana,Ripe,-1.1566,45.2256,121.9686,135.6002,60.3384,45.5594,27.4899
Mango,Raw,12.6089,27.2831,201.6652,96.3095,39.7294,51.0651,20.2879
Orange,Semi-Ripe,1.7744,16.319,193.5852,178.0613,66.6447,20.5383,13.6877
Mango,Ripe,11.5458,46.3543,116.7797,24.7262,81.345,64.6072,52.5548
Banana,Semi-Ripe,27.9562,29.3628,90.5586,136.5445,72.8499,46.1075,33.5892
Mango,Semi-Ripe,25.2814,54.4197,235.2688,138.1003,55.7304,54.7627,30.5194
Strawberry,Semi-Ripe,17.4267,10.3766,12.358,286.7634,13.602,0,0
Orange,Ripe,37.0499,76.111,129.6209,152.1024,80.6698,14.9155,12.0323
Grape,Ripe,14.0182,88.2108,224.227,129.3756,68.455,52.1992,35.733
Banana,Ripe,9.5527,99.8598,15.2763,30.8444,34.8162,87.8036,30.5699
Mango,Raw,28.0459,62.2433,93.0236,291.3187,71.7657,62.3288,44.7307
Mango,Raw,2.3753,29.9484,238.289,15.6064,98.1868,50.1537,49.2443
Grape,Raw,11.3838,40.0077,107.7199,19.1375,95.8937,39.1539,37.5461
Mango,Ripe,28.6214,63.3571,67.8603,226.6677,89.1413,45.6689,40.7099
Strawberry,Semi-Ripe,19.7389,75.8111,200.0508,113.9301,49.1399,43.3527,21.3035
Mango,Semi-Ripe,24.66,84.7232,38.572,22.097,59.257,83.5551,49.5122
Banana,Raw,34.8558,25.4314,173.8272,20.8213,92.6796,48.7528,45.1839
Banana,Semi-Ripe,6.0707,33.7956,178.1605,163.9983,33.8841,52.9634,17.9462
Grape,Ripe,24.5692,85.6163,78.5773,149.3923,66.5046,30.3739,20.2
Grape,Semi-Ripe,9.2464,24.9432,155.6863,192.2438,53.4513,13.1078,7.0063
Orange,Semi-Ripe,28.2657,13.9313,79.7694,239.0637,89.2875,0,0
Banana,Raw,3.2482,12.8154,87.8754,195.7474,16.6944,42.433,7.0839
Orange,Raw,39.552,95.6536,213.0146,89.8956,50.4587,67.0674,33.8414
Strawberry,Ripe,2.151,99.1692,187.1682,112.9042,81.5025,74.6752,60.8622
Orange,Raw,-4.0854,55.1162,168.2807,9.5686,84.8185,60.4701,51.2898
Apple,Semi-Ripe,18.5577,25.5886,140.3616,88.8597,14.6948,28.4402,4.1792
Banana,Ripe,40.8359,65.0709,38.6007,4.2676,29.0776,43.8426,12.7484
Mango,Ripe,11.4308,44.5456,60.4626,91.718,68.4302,62.767,42.9516
Grape,Raw,26.9726,30.9556,164.5631,216.4306,74.0321,11.2847,8.3543
Orange,Semi-Ripe,36.1164,64.9589,133.3505,242.2678,63.6773,33.0332,21.0347
Mango,Semi-Ripe,41.5585,67.3728,16.6166,115.1003,52.4236,53.8062,28.2071
Banana,Raw,4.7471,43.1963,23.685,117.9736,51.8878,64.2277,33.3264
Orange,Raw,-4.3396,51.7898,171.764,175.1123,89.6465,52.3039,46.8886
Apple,Raw,37.8886,40.4488,159.8325,201.7076,75.5972,32.3763,24.4756
Strawberry,Ripe,19.5298,88.6353,135.5666,82.138,38.5264,38.335,14.7691
Grape,Raw,21.402,63.6682,123.3393,189.889,59.6319,49.6746,29.6219
Grape,Ripe,35.9639,21.244,78.0448,273.5975,95.0645,0,0
Mango,Semi-Ripe,21.9656,24.7525,74.6458,100.6913,42.3877,40.9934,17.3761
Mango,Ripe,1.1211,10.4231,6.8933,277.1342,95.4479,18.1598,17.3331
Banana,Raw,32.5444,41.0938,78.3133,217.2513,13.52,54.1309,7.3185
Orange,Ripe,13.5687,21.3287,6.2699,13.4826,78.4901,20.6045,16.1725
Orange,Semi-Ripe,0.3924,51.0962,122.1604,184.732,93.7006,51.6888,48.4327
Mango,Ripe,3.1295,67.7575,37.3688,78.7175,84.9658,66.6223,56.6062
Strawberry,Ripe,13.9288,81.0546,204.425,139.5631,80.286,39.3627,31.6027
Mango,Semi-Ripe,42.1033,20.2306,180.0746,132.5276,72.0704,16.8513,12.1448
Banana,Ripe,42.4922,46.5856,139.8558,267.4404,63.2171,19.879,12.567
Grape,Semi-Ripe,14.7884,15.1499,134.8572,21.5437,77.8315,1.7725,1.3796
Apple,Ripe,24.5127,64.0966,46.1637,28.4522,96.8195,40.0236,38.7507
Grape,Raw,-2.5974,12.3887,182.6656,295.7362,28.4704,9.1159,2.5953
Strawberry,Ripe,-2.5083,47.3127,126.7809,290.4989,70.7969,16.3165,11.5516
Banana,Raw,30.5975,75.3968,156.3472,59.3568,63.6794,79.7598,50.7905
Grape,Raw,40.5677,25.4721,138.1709,157.6633,77.7251,0,0
Mango,Semi-Ripe,24.2555,41.3996,79.3402,275.0625,88.1694,45.2698,39.9141
Orange,Raw,37.5145,35.0719,239.8057,87.6999,31.3965,23.8362,7.4837
Strawberry,Raw,41.4779,47.8677,100.258,273.0058,45.1279,0,0
Apple,Raw,30.4872,60.3749,149.9825,65.696,73.6809,56.9369,41.9516
Grape,Semi-Ripe,3.0328,91.0279,136.0365,50.1942,46.0032,89.9867,41.3967
Orange,Raw,36.0993,65.9571,230.6424,241.8457,43.6659,48.0434,20.9786
Strawberry,Ripe,21.2453,68.4635,30.5648,91.4954,60.247,12.2663,7.3901
Mango,Ripe,35.4509,38.512,105.1133,134.1506,67.863,18.9161,12.837
Strawberry,Semi-Ripe,39.3283,83.1069,36.5398,44.1663,90.4823,28.8194,26.0765
Banana,Ripe,-1.5497,14.4255,25.2985,85.1277,38.5077,30.5022,11.7457
Orange,Ripe,32.5253,98.0647,10.0383,253.2871,21.4109,30.2898,6.4853
Mango,Semi-Ripe,34.6572,47.92,44.7879,172.9449,60.6983,44.1579,26.8031
Strawberry,Raw,7.6411,89.3795,64.4504,16.271,56.1126,92.2586,51.7687
Mango,Raw,12.3102,57.3347,146.4626,194.5551,61.7009,69.812,43.0746
Orange,Ripe,-0.5472,58.3143,95.8011,140.9104,38.159,52.8999,20.1861
Grape,Semi-Ripe,38.5898,31.7813,83.7564,132.0362,51.8246,0,0
Mango,Raw,13.1664,70.3641,106.1781,95.6484,95.7968,81.8,78.3617
Orange,Raw,44.985,55.9343,78.2073,119.8217,20.4468,38.4958,7.8712
Orange,Semi-Ripe,11.3213,12.4067,129.6313,99.9046,88.7999,17.3636,15.4189
Banana,Ripe,34.5666,97.6182,94.2603,90.2634,57.8325,59.2521,34.267
Apple,Ripe,2.5387,69.8378,190.8458,134.892,41.4692,71.0861,29.4788
Grape,Ripe,21.3619,34.7859,225.443,242.2825,67.6293,0,0
Strawberry,Ripe,9.2654,65.1402,146.2863,74.9731,23.0356,37.0188,8.5275
Mango,Ripe,8.1102,20.105,42.3912,294.7254,31.1098,34.7093,10.798
Mango,Raw,2.7054,81.0971,168.2846,50.1653,40.932,85.7294,35.0907
Strawberry,Raw,-0.9869,49.2509,217.0079,2.2503,98.3542,40.6191,39.9506
Apple,Raw,6.1343,17.485,85.3366,40.8255,54.3166,38.6293,20.9821
Mango,Raw,21.659,91.3557,49.3618,82.559,24.5175,90.9141,22.2899
Banana,Ripe,10.3948,41.5339,109.7877,242.7068,73.9618,57.0771,42.2152
Banana,Raw,41.5943,75.064,151.9364,32.8915,98.4782,75.1109,73.9678
Mango,Ripe,31.5447,44.8244,208.8409,35.6866,65.7718,29.6294,19.4878
Apple,Raw,2.2443,90.6568,80.4845,161.7156,71.4129,92.7649,66.2461
Grape,Semi-Ripe,44.3264,85.0842,218.1997,253.9227,84.2061,24.169,20.3518
Orange,Raw,23.1614,45.8729,63.2661,75.3433,29.3828,45.3428,13.323
Orange,Semi-Ripe,-0.8923,60.2525,181.8633,167.7681,61.4436,57.7117,35.4602
Grape,Semi-Ripe,22.6228,87.1696,210.6504,151.9531,94.7985,57.7245,54.7219
Orange,Semi-Ripe,14.2652,78.2799,57.2821,228.3924,67.367,71.1483,47.9304
Strawberry,Semi-Ripe,10.3503,80.1897,150.3185,47.5337,26.2156,67.65,17.7349
Mango,Raw,0.1972,55.2358,14.7791,155.7032,33.3347,64.4874,21.4967
Apple,Ripe,8.2931,36.8292,6.9,214.5729,92.076,43.0777,39.6642
